smiles,output,n_atom
CCOC(=O)C12CN=C(O)C(C(=O)OCC)(CN=C1O)C2,12.642665239043433,39
CCN1CC(C(=O)N(CCC#N)CCC#N)CC1=O,13.01285574000463,37
OCc1nc2ccc(F)c(F)c2n1CC(F)(F)F,13.523586768768906,25
CCOC(=O)C(O)(c1cc(F)c(O)cc1F)C(F)(F)F,13.537170666848388,29
NC(c1cc(F)cc(F)c1)c1ccc(F)c(F)c1F,13.445254939068015,27
OC(=Nc1cccc(C(F)(F)F)c1)c1cc(F)cc2nc[nH]c12,12.858986640301588,32
C=CCCC(=O)CC(O)(C(F)(F)F)C(F)(F)F,13.688182368099524,27
CC[C@]1(C#N)CCO1,13.929740383862834,17
O[C@H]1C=C2C[C@H]1NC(S)=NCCO2,12.18039111631178,25
CCN1CCN(Cc2cccc(F)c2C(F)(F)F)C(=O)C1=O,12.850306034463529,36
Fc1cc(-c2noc(-c3ccnnc3)n2)cc(F)c1F,13.10249823866814,25
CC(C)OC(=O)CC(O)(c1ccccc1)C(F)(F)F,13.509145811194205,34
CCOC(=O)C=C(NCc1ccccc1F)C(F)(F)F,13.162191681996044,33
Cc1cc(C)n2nc(C)c(C(=O)OCC(F)(F)F)c2n1,13.030429103905922,32
CC(=O)N1CCC(=O)c2cccc(C(F)(F)F)c21,13.594400389043246,28
CCC(C#Cc1ccccc1)(CC)CC,12.48468892383122,35
Nc1cnc(O)[nH]1,12.161465698345204,12
OC(=NCC(F)(F)F)c1cccc(-n2cccn2)c1F,13.170985421330615,29
C1=N[C@@H]2C[C@@H]2O1,14.144464320396043,11
CC(=O)c1nc2ccc(F)c(F)c2n1-c1ccc(F)cc1,13.111020428940206,30
Fc1c(Cl)ccc(Cl)c1F,13.91521964108494,12
Cc1cc(=NC(=O)c2cc(C(F)(F)F)nn2C)[nH]o1,13.1898916854521,28
C[C@@H]1O/C(=C\CC#N)[C@@H](C)C1=O,13.156426486219882,23
C=CCNC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,13.296790937538502,31
C#CCN=C(C)O,13.70569356724195,14
CC1=NCCCO1,13.204842505709545,16
N#Cc1c(-c2ccc(F)cc2)nc2ccc(F)cn12,13.123480137539413,26
OC(Cn1nc(C(F)(F)F)c2c1CCC2)=Nc1ccc(F)cc1F,12.571605663293207,36
Cc1noc(CCC(O)=NC(CC(F)(F)F)c2ccc(F)cc2)n1,13.02260271729797,39
O=C(COC(=O)C1CC2CCC1O2)Nc1ccc(C(F)(F)F)cc1,13.117526859782314,40
OC1=NCC(N=C(O)c2ccccc2C(F)(F)F)CC1,12.299799070090218,33
Nc1cccnc1,12.712203471143791,13
C[C@@H]1[CH]C1,10.977738045653453,11
O=c1c2cnc3nc(C(F)(F)F)nn3c2ccn1C1CCCC1,13.482379330081457,35
Fc1cc(C(F)F)cc(F)c1Cl,14.450786191117384,15
FC(F)(F)/N=C/Br,15.953071634076013,8
CC(C)CCCN=C(O)c1cc(F)c(F)c(F)c1,12.939181363630022,34
C[C@@]1(CC=O)CO1,14.288672813573061,15
COC(=O)C(N=C(O)c1ccc(C(F)(F)F)nc1)C(C)C,12.88578238933661,36
Oc1nc2cc(F)ccc2n1-c1ccc(C(F)(F)F)cc1,13.250521004805,29
FC(F)=CC=C(F)F,14.588833574959807,10
COC1=C(OC)C(=O)C(C)=CC1=O,12.720598995394388,23
Cc1nc(C(F)(F)F)ccc1C(O)=Nc1cc(F)ccc1F,12.890216900984173,31
OC(COc1ccc(C(F)(F)F)cc1)=NCC(F)(F)F,12.949850397187047,29
O=C(C(=O)C1CC1)C1CC1,13.171487659401897,20
O=C(c1ccc(F)c(F)c1)n1nnc2ccccc21,13.484805258069807,26
C[N@]1C[C@]1(C)C=O,13.041766170338974,16
Cc1noc(C)c1C(=O)OCc1ccc(C#N)cc1,13.18372198741228,31
N=C(O)c1c(C(F)(F)F)cccc1C(F)(F)F,14.414730409630288,22
CC(=O)Oc1cccc(C(=O)c2cc(F)cc(F)c2)c1,13.385572735952104,30
F/C=C/Br,15.04259832223042,6
C=CCC(F)(F)c1nnc2c(C(F)(F)F)cccn12,12.842763110288246,27
C#CC(C)(C)O,13.94035242353977,14
C=NN[C@]12CO[C@H](C1)[C@]21C=CCN1,11.148301380438348,26
CCN=CN=CO,13.323213921198668,15
N#CCn1c(=O)nc2n1C(=O)N(c1ccc(F)cc1)C2,13.247253968965062,28
N#Cc1ccnc(N2CCOC(C(F)(F)F)C2)c1,13.046845976281938,28
COC(=O)c1cc(O)nc2c1c(=O)n(C)c(=O)n2C,13.240136987958016,30
N#CCCCC1CCCC1,13.56606754994269,25
CC(C)COC[C@]1(C)CO1,12.990447726710288,26
OC[C@H]1CC(F)(F)C1(F)F,14.974018514090014,16
CCC(=O)c1ccccc1,13.329293277656726,20
CCOC(=O)CC(C)(O)c1ccccc1C(F)(F)F,13.4148367785986,34
N#Cc1cccc(C(O)=NC(C#N)C2CCCCC2)c1,12.959185349101354,37
O=C1CC(O)=C(Br)O1,13.818327712268783,11
OC1=NCC12CC2,13.845669312833643,14
N#Cc1nnn(-c2cccc(F)c2)c1-c1cccc(F)c1,13.503911777655325,29
COC(=O)C(C)CN=C(O)Nc1ccc(F)cc1C(F)(F)F,12.639572534961882,36
O=Cc1ccno1,14.735606396514548,10
O=COCCC(F)(F)F,15.317336007884624,14
Cc1cc(C(=O)NC(C)c2ccc(C(F)(F)F)cc2)on1,13.360195779428276,34
CCC1CCCN(C(=O)c2cc(F)c(F)c(F)c2)C1,13.193049859451488,35
OC(COc1cc(F)ccc1F)=NCC(F)(F)F,13.297393131971878,26
N=C(O)C1CC(=O)N(c2ccc(F)c(F)c2F)C1,13.043347831173953,27
COC(O)=NCCOC(=O)c1cc(F)ccc1F,12.903214020341753,29
N#[N+]c1cccc(S(=O)(=O)[O-])c1.[H+],18.366913993583996,17
CC(=O)Oc1cc(C)c(C)cc1C(O)(C(F)(F)F)C(F)(F)F,13.456834850039955,34
CC(C)OC(=O)c1ccn(CC(=O)c2ccc(F)c(F)c2)c(=O)c1,12.951855913784105,39
CCOC(=O)c1cnn(Cc2noc(-c3ccoc3)n2)c1C(F)F,13.128567466371344,36
C#CC(=O)O,15.452123152727557,7
O=C1C=C(Cl)C(=O)C(Cl)=C1Cl,14.176119493237406,12
CC=C1CCCCC1,12.654008063433599,22
F[C@@H]1O[C@H]1C(F)(F)F,16.65569005277741,10
C[C@H](C#N)C(F)(F)F,15.873926219627034,12
COCCOC(C)=O,13.411178949223213,18
Fc1cc(Cl)c(F)c(Cl)c1,14.163181440684369,12
CC(C)(C)c1ccccc1C(C)(C)C,12.48052026198202,36
CC(C)(C)C1=CC=CC(=O)C1=O,13.057629264246685,24
CC(C)N=C(O)CNC(=O)c1ccc(C(F)(F)F)cc1,12.697313311690174,35
OC(CN=c1ccc2nnnn2[nH]1)=NCC(F)(F)F,12.885013004038605,27
O=C(C1CCC1)N1CCC(c2nnc(C(F)(F)F)o2)CC1,13.171868321019602,37
CCOC(=O)c1cn2c(C(F)(F)F)cccc2n1,13.455544087861032,27
Cc1cc(F)c(F)cc1C(=O)n1nnc2ccccc21,13.294812193072985,29
CCCC[C@@H](C)O,13.527176440181641,21
COc1cc(N=C(O)OCC(F)(F)C(F)F)nc(OC)n1,12.51681934456942,32
O[C@@H](C(F)F)C(F)(F)C(F)F,15.767031154829734,15
OC(=Nc1ccc(OC(F)F)cc1OC(F)F)c1ccnnc1,12.464423347798316,32
C#CC[C@H]1[C@@H]2C=NO[C@@]1(C)[C@H]2C#C,13.011852269797023,24
N#CCCN(CCC(F)(F)F)C(=O)c1cccc(-c2ccoc2)c1,12.714224207296281,39
COC(=O)N1c2ccccc2N(C(=O)OC)C1C#N,12.67252790974612,30
C=C=COC,13.115834817384561,11
CCN(CC)C(=O)Cn1cc(C(F)(F)F)ccc1=O,13.115543543610997,34
CC(OC(=O)c1cccc(-n2cnnn2)c1)C(O)=NCC(F)(F)F,13.084729441682473,36
CC(C)CCC[C@@H](C)C=O,13.214860747967279,28
OC[C@@]1(F)[C@H](F)C(F)(F)C1(F)F,15.506237407720207,16
CC(=O)[C@@H](C)C#N,14.334166059721749,14
O=C(Nc1ccccc1C(F)(F)F)c1ccco1,13.304878076517214,26
CC(Oc1cccc(C#N)c1)C(O)=NCC(F)(F)F,12.768150050131215,30
N#Cc1cccc(-c2nc(-c3ccc(O)nc3)no2)c1,13.003633755398171,28
CC(C#N)OC(=O)CCn1c(=O)oc2ccccc21,13.1470554463141,31
CC(=O)C1C(c2cccc(F)c2)N=C(O)NC1(O)C(F)(F)F,12.815899939793875,34
CN=C(O)COC(=O)c1ccc(C(F)(F)F)cc1,13.103912565559227,28
N#Cc1ccc(-n2nnc3ccccc3c2=O)cc1C#N,13.133458566285926,28
C[C@@](O)([C@H](C#N)[N+](=O)[O-])C(F)(F)F,15.219160290583234,18
CC(C)(C)C(C#N)N=C(O)c1cc2cc(F)ccc2oc1=O,12.825807585065514,37
OCCn1nnc(CO)c1-c1ccc(F)c(F)c1F,13.10950966318106,29
O=C(OCc1ccccc1C(F)(F)F)c1cc[nH]n1,12.995144504023447,28
CC(C(O)=Nc1ccccn1)(C(F)(F)F)C(F)(F)F,13.39345137185553,27
CCOCC(=O)OC,13.843334254546278,18
OC(=NC(c1ccccc1)C(F)(F)F)c1ccc(F)nc1,13.018974019124634,31
CO[C@@H](O)C(F)(F)C(F)(F)F,14.92617770881035,16
Cn1c(=O)ccn(CC(=O)Oc2ccc(F)cc2)c1=O,13.190712382218797,31
Cc1ccnc2nc(C(=O)OCc3cccc(C(F)(F)F)c3)nn12,13.124267597324899,35
C#CC(C#C)C=O,13.973677048712943,11
Cc1c(Cl)cncc1[N+]#N,18.248110431267328,15
FC(F)(F)c1cc(-c2ccccc2)nc(-n2cncn2)n1,13.27469073603822,29
N#Cc1ccnc(Oc2ccc(C(F)(F)F)cc2)c1,13.487368216813454,26
N#CCCN(c1ccccc1)c1ccc(C(F)(F)F)cn1,12.801185271568869,33
CCC(CC)C(O)=NCC(=O)c1cc(F)ccc1F,12.484263299416009,36
N#Cc1ccc(COC(=O)C2CC(=O)N(CC(F)(F)F)C2)cc1,13.364465699092285,36
N#Cc1c(F)cccc1OC(=O)C=C1CCCCC1,13.081824133161142,33
Cn1c(N=C(O)NC(C(F)(F)F)C(F)(F)F)cc(=O)n(C)c1=O,13.3120397911417,33
O=C1C=CC(=O)C(Cl)=C1Cl,14.195440786916373,12
CC(C)CN(CC(C)C)C(=O)Cn1ccc(C(F)(F)F)n1,13.052715721968777,43
N#Cc1cccc(CC(C#N)c2ccccc2F)c1,13.442196272158734,30
CC(C)C(=O)OC(C)C(=O)Nc1ccc(C(F)(F)F)cc1,13.356282400482163,37
OCC(O)CN=C(O)Nc1ccc(F)cc1C(F)(F)F,12.759501086163528,32
N#Cc1ncn(Cc2ccn(-c3cccc(F)c3)n2)n1,13.070368617427837,29
CCOC(=O)C1(N=C(O)c2ccccc2)CC1C(F)F,12.810373836945917,35
COC/C(C)=N\O,13.082407731664144,16
N=c1cc[nH][nH]1,12.911539463532469,11
N#Cc1ccc(CNC(=O)c2ccc(C#N)cc2)cc1,13.245533863994153,31
CC(C)N(CCC#N)C(=O)c1ccc(C(F)(F)F)cc1,13.518831343030925,35
FCC(F)CF,15.603854302625415,11
CC1(C)C[C@H]2O[C@H]21,13.820210966905691,17
CC(O)=Nc1ccc(C(O)=NCC(F)(F)F)cc1F,12.71908296422277,29
CCOC(=O)C(O)(c1ccc(O)cc1O)C(F)(F)F,13.046179329337628,30
CCC1CCCN(C(=O)COCC(F)(F)F)C1,12.981821190827528,35
C[C@@H](C#N)CO,14.444799509839477,13
CC(C(=O)N(Cc1ccc(C#N)cc1)CC(F)(F)F)n1cncn1,13.165984577577703,38
FC(F)(F)S,15.743883199244,6
CC(C)C1=CC(=O)C(C(C)C)=CC1=O,13.040356197540504,30
[H]/N=C1\CC(C)(C)O1,13.714345604618167,16
OC[C@]12CC[C@H]1N2,13.043408638700312,16
CC(C)CCCCCC[C@H](C)C=O,12.960733805259016,37
C/C=C(/C)C=O,13.525352226757475,14
N#Cc1ncn(Cc2nc(-c3ccco3)no2)c1C#N,13.386456641228795,26
CCOC(=O)C(C)(N)Cc1c(F)c(F)c(F)c(F)c1F,13.088809877544449,32
O=C(Nc1cccc2nc(C(F)(F)F)[nH]c12)c1ccco1,12.96616901613069,29
O=C(OCC1CC(=O)N(C2CC2)C1)C1CC(=O)N(CC(F)(F)F)C1,12.666670592211005,43
Cn1cc(C#N)c(=O)c2cc(C(F)(F)F)ccc21,13.591254215186904,25
N#Cc1ccc(-c2nnc(-c3nonc3N)o2)cc1F,13.477235466137053,25
Cc1c(C#N)cnn1-c1cccc(C(F)(F)F)c1,13.757839108416622,26
Oc1c(F)c(O)c(F)c(F)c1F,14.264987463194899,14
OC(=Nc1ccc(F)c(F)c1)c1cccc(F)c1,12.79820456689186,26
C=C[C@H]1NC(=N)[C@]23NCCO[C@H]2[C@H]13,12.076346921690469,26
O=CC#CCC=O,13.987991047296944,11
[O]SC(F)(F)F,14.40942621987908,6
CCOC(=O)c1cc(-c2ccc(F)c(F)c2)[nH]n1,13.24499644488834,28
COC(=O)c1ncn(CC(C)C(=O)c2ccc(F)c(F)c2)n1,13.266593998481493,35
Cc1cc(CN(C)C(=O)Cn2cccc(C(F)(F)F)c2=O)no1,12.881643705200828,37
F[C@@H](C(F)(F)F)C(F)(F)Cl,16.579872372147612,11
Cc1cc(C(=O)N(CCC#N)CCC#N)ccc1F,13.345839086950253,33
Cc1cc(=NC(=O)c2ccc(C(F)(F)F)nc2)[nH]o1,12.982099759937293,27
CCSc1ccccc1,12.49171516863013,19
CCOC(=O)CC(C)CN=C(O)c1cc(F)c(F)c(F)c1,12.81880314255447,37
O=CC(F)(F)[C@H](F)C(F)(F)F,16.034759427755137,13
O=C(OCCN1CCOC1=O)c1ccc(C(F)(F)F)nc1,13.027609112120915,32
CCC(C)=C(C)C,12.556269943263016,21
CN(CCC(F)(F)F)C(=O)c1ccccc1OC(F)F,13.538987908504419,32
N#C[C@@H]1CC[C@@H](OC2CC2)C1,13.104336992571847,24
c1ccc2occc2c1,13.274999191525298,15
N#Cc1ccc(=NC(=O)c2cccc(C(F)(F)F)c2)[nH]c1,13.332294572897395,29
Cc1cccc(C)c1[N+]#N,18.274035874558162,19
N#Cc1ccc(OC(=O)c2cc(F)ccc2F)cc1,13.61155649289989,26
N#CCCn1c(=N)[nH]c2cc(C(F)(F)F)ccc21,12.897980858947225,27
O=c1c2cnc3nc(C(F)(F)F)nn3c2ccn1Cc1ccccc1,13.299361421695474,35
N#Cc1nnn(Cc2ccc(F)cc2)c1C1CCCO1,13.276908942716023,33
C[C@H]1CCC[C@H](C)C1,13.195986894381551,24
N#CCCC(C#N)Cn1nc(-c2ccccc2)cc(C(F)(F)F)c1=O,13.24652160043099,38
CCCN=C(O)c1cccc(C(O)=Nc2ccc(F)c(F)c2F)c1,12.353347896988273,39
O=C1O[C@@H]2CC[C@H]1C2,14.02698634244289,16
CCc1noc(CC)c1CNC(O)=NCCC(F)(F)F,12.658465582236904,38
C[C@H](N=C(O)C(F)(F)F)C(F)F,14.384922070252793,18
N#[N+]c1cc(C(F)(F)F)ccc1F,20.091253793370317,16
ClC(Cl)(Cl)c1ccno1,14.597383431322218,11
N#CCCN(CCC(F)(F)F)C(=O)C1CC1c1cc(F)ccc1F,13.428202730228737,39
Cc1cc(NC(=O)CC(F)(F)F)n(CCC#N)n1,13.277479827203733,29
COC(=O)c1ccc(=O)n(Cc2cccc(C(F)(F)F)c2)c1,13.325895810950893,34
CCc1onc(C)c1N=C(O)c1c(F)ccc(OC(F)F)c1F,12.543370946665819,35
C#C[C@@H]1/N=C\N(C)/N=C\CC1(C)C,11.870357677951949,28
CCOC(=O)c1cc2c(F)cc(F)cc2nc1C(=O)OCC,13.008166603137893,35
Oc1c2c(c(O)c3ccccc13)O2,12.748064772255038,19
CC(C)N=C(O)Cn1cc(C(F)(F)F)ccc1=O,13.011617599344165,31
CCC(C#N)N=C(O)Cc1ccc(OC(F)(F)F)cc1,12.935959519398555,33
CC(C)(C)OC(O)=NC1(C(F)(F)F)CCCN=C1O,12.540785038500593,36
O=C1OCCC1n1nnc(-c2cccc(C(F)(F)F)c2)n1,13.652920900983304,30
O=C(CCn1cncn1)Nc1ccc(C(F)(F)F)cc1,13.098254330827784,31
CN=C(O)c1cccc(Cn2ccc(C(F)(F)F)n2)c1,12.784174361506006,32
N#Cc1cc(-c2nnc(-c3nonc3N)o2)ccc1F,13.431287857046106,25
[H]/N=C1\[C@H]2C=C[C@H](C2)S(=O)(=O)[C@H]2CN12,13.018534600002992,23
COC(=O)c1nonc1NCc1cc(F)cc(F)c1,13.035108012497746,28
Cc1nn(-c2ccc(F)cc2F)c(C)c1C(=O)OCC(F)(F)F,13.275075053421999,34
OC(Cn1cnnn1)=Nc1ccccc1OC(F)(F)F,13.035934010824391,28
CC(C)[C@H](O)CO[C@@H]1COC[C@H]1C,12.793633705542556,33
N#CC1(O)CC1,14.311353601990717,11
N#CC(C(=O)C1CCC1)c1ccc(C(F)(F)F)cn1,13.492628540331237,30
Cc1nn(-c2ccccc2)c2oc(=O)cc(C(F)(F)F)c12,13.304061767367639,30
CC1=CCC(=O)C1,13.501379013567261,15
OC(=NCc1ccccc1OC(F)(F)F)c1ccccc1,12.680154162613764,33
Cc1noc2nc(C)n(Cc3cccc(C(F)(F)F)c3)c(=O)c12,13.482228197460067,35
CCCOCOCCC,13.145667046003165,25
O=C1OC[C@H](C(F)F)O1,15.760374299111074,13
Cc1ccc(Cn2nnc(C#N)c2C(F)(F)F)cc1,13.504255771906696,28
Cc1nn(CC(F)(F)F)c(C)c1C(C)C(=O)N=c1[nH]onc1C,12.370230658254602,39
OC(=NCC(F)(F)F)c1ccc2ccccc2c1,12.971309997664262,28
Cn1c(=O)oc2cc(-c3noc(-c4cc(F)cc(F)c4)n3)ccc21,12.996896917411343,33
CCOC(=O)c1cccc(OC(=O)c2cn(C)nc2C(F)(F)F)c1,13.27578926792114,37
OCCC1CC1,13.564726982884197,16
OC(Cc1ccc(F)cc1F)=Nc1cc(F)cc(F)c1,12.865049716540405,29
CCN=C(O)CN=C(O)Nc1cc(C(F)(F)F)ccc1F,12.490861500112695,34
NC1=CC(=O)CC1,13.157936191960228,14
CC(C)CN1C(=O)COC2CN(C(=O)CC(F)(F)F)CC21,13.093715591059501,40
O=C(c1cccc(F)c1F)N(CCO)CC(F)(F)F,13.643585448729608,29
C=C[C@@H]([C@@H](C=O)NCC)S(=O)(=O)O,11.837475955961787,26
S=C1OCCO1,13.594722980705912,10
CO/N=C/N(O)C(=O)COC1CC1,12.451336089193472,25
CCOC(=O)C(O)(c1cc(C(C)=O)ccc1F)C(F)(F)F,13.54126215813627,33
NC1=C(I)C(=O)C=CC1=O,13.517918482141162,14
CCCC1CC2(O)CC(C#N)(C(O)=N2)C1(C#N)C#N,13.633211352281334,33
CCC(C)Cn1c(=O)c2ccc(C(F)(F)F)nc2n(C)c1=O,13.278494492973747,38
N=C(O)C(NCC(F)(F)F)c1c(F)cccc1F,12.835606988677084,27
N#CC1(C(=O)N2CCC(O)(C(F)(F)F)CC2)CCCCC1,13.195919369411522,40
CC(c1ccc(F)c(F)c1)N(C)C(=O)c1cc(F)cc(F)c1,13.284904878857915,35
COC(=O)c1cc(O)n(-c2ccccc2C(F)(F)F)n1,13.334442708087327,29
COc1ccc(C(=O)OCC(F)(F)F)cc1OC,12.811322070111329,29
CC(=O)Oc1cccc(C(=O)c2c(F)c(F)c(F)c(F)c2F)c1,13.714806075650554,30
OC1=NC(O)=NC1,14.78539852660078,11
Nn1c(C(F)(F)F)nc2cc(C(F)(F)F)ccc21,13.901934071407053,23
Fc1ccc(C(F)F)cc1F,14.792136804436009,15
CN=C(O)COC(=O)CCC(=O)c1ccc(F)c(F)c1,12.81794473364141,33
C[C@H]1CCOC1,13.61212392514134,16
NC(=O)c1ccc(C(=O)Nc2cc(F)c(F)cc2F)cc1,13.07147509379831,30
O=C1OC(C(=O)OC2CCCC2)Cc2ccccc21,13.11957167329881,35
CCCOC[C@@]12C[C@@H]1[C@@H](N)C(O)=N2,12.44082100614845,29
OC(=NCCn1ccc(C(F)(F)F)n1)Nc1c(F)cccc1F,12.51290689036329,34
O[C@@H]1C=CCOC1,13.393168829279347,15
CCCC(=O)N=c1cc(C)n2[nH]c(C(F)(F)F)nc2n1,12.515320553146324,32
N#Cc1cccc(C(=O)OCCn2c(=O)oc3ccccc32)c1,12.971134866836628,35
C1=CC=C2C=CC=CC(=C1)C2,12.405000951524157,21
CC(C)(C)n1c(C#N)nc2cc(C(F)(F)F)ccc21,13.802935369644805,31
O=C1C[C@@H]2C[C@H]1CC2=O,13.760866012493697,17
O=CC1=CCCC1,13.527129134342218,15
OC(=NCCc1ccc(C(F)(F)F)cc1)c1ccoc1,12.811437229654462,32
FC[C@@]1(C(F)(F)F)OC1(F)F,16.508419472959886,13
O=C(CO)CO,14.04974185460312,12
O=C(OCC(F)(F)C(F)F)c1ccc(O)cc1,13.677198174045413,25
[H]/N=C1\N(C(=N)O)C=C[C@@]1(O)CO,13.00395381631598,21
CC(Oc1ccc(F)c(F)c1)C(O)=NCC(F)(F)F,13.015524811216672,29
C=CO[C@H]1CN[C@]12CNC[C@H](O)C2,11.722165948180741,29
O=C1C[C@H](O)CO1,14.519943236330104,13
CCC(=O)C(N)=O,13.577789046386973,14
CCOC(=O)C(Cc1ccc(C#N)cc1)=C(NC)C(F)(F)F,12.825049762547488,37
CC[C@](C)(C#N)OC,13.722847332087605,19
O=c1nc(O)c(CO)cn1C1CC(O)C(CO)O1,12.999216594425695,32
O=C[C@H]1CC[C@H](C=O)CC1,13.456692595946368,22
O=c1nc(O)ccn1CC(O)=Nc1cccc(C(F)(F)F)c1,12.804687553761271,32
CC1(C)OCC(OCC(O)COC2COC(C)(C)OC2)CO1,12.224674257983306,50
O=c1c2ccccc1cccc2,12.352020662672153,20
CC(C)C#Cc1ccccc1,12.712021142040031,23
CCOC(=O)c1c(C)c(=O)oc2ccc(F)cc12,13.457624739633857,29
CO[C@@]12[C@H]3[C@@H]4C[C@@H](CN5C[C@@H]4[C@H]51)[C@H]32,12.132581004773515,28
N#Cc1ccc(OCC(O)=NCC(F)(F)F)cc1F,13.659473458893501,27
C[CH]CCC,11.281962258625157,16
NC(CO)c1c(C(F)(F)F)cccc1C(F)(F)F,13.276235924115065,27
OC(=Nc1nnc(-c2ccno2)o1)c1cccc(F)c1,13.260907831007046,27
COC(=O)c1nnn(Cc2ccccc2F)c1C(=O)OC,13.220923499307874,33
CCC(F)(F)C(F)(F)F,15.713882598381547,14
Cc1noc(C(F)(F)F)c1C(O)=NCCc1ccccc1F,13.107750217552766,34
N#CCc1nc(C(F)(F)F)no1,15.609251350223955,14
Fc1ccc(CC(F)(F)F)cc1F,14.544497165824009,18
CNC(=N)N=CO,13.101242585357566,14
O=Cc1cnc(C(F)(F)F)s1,14.770801788705862,13
Oc1nnc(NCCOCC(F)(F)F)c(O)n1,12.499617281487064,26
N#CC1(N=C(O)c2ccc(F)c(F)c2)CCCC1,13.212664269139706,30
COC(=O)c1cccc(-n2nnc(C#N)c2C(C)C)c1,13.312795589065733,34
CCOC(=O)CN(CC)C(=O)c1ccc(F)c(F)c1,13.21426765322032,34
C1CN[C@@H]2[C@H]3[C@H]4CN[C@@H]2[C@@H](N1)[C@@H]3C4,11.31234013727891,30
CCOC(O)=NC(N1CCCCC1)(C(F)(F)F)C(F)(F)F,12.576023005225402,37
CSc1ccc(SC)cc1,11.790230743506742,20
C[C@@H](C#N)COC[C@H](C)C#N,13.841012214040601,23
N#Cc1ccc(-c2noc(-c3ccc(F)c(C(F)(F)F)c3)n2)nc1,13.46466581881638,30
CC/C(C)=C(\C)CC,12.536558963283014,24
OC(=NCc1cc(F)cc(F)c1)c1ccc(C(F)(F)F)nc1,13.126987988659911,31
OC(CN=C(O)c1cccnc1O)=NCC(F)(F)F,12.688225893471284,29
C/N=C1/COCO1,13.56669243364972,14
Fc1ccc(F)c(F)n1,15.083088420735567,11
c1ccc(CSc2ccccc2)cc1,12.285657508105178,26
Cc1nn(CC(F)F)c2nc(O)cc(C(F)(F)F)c12,13.369847589575263,27
N#Cc1cnn(-c2ccc(C(F)(F)F)cn2)c1N,13.31446564947721,24
CC(C)[C@@H]1OC(O)=C([N+]#N)C1=O,17.91193899309064,21
O=C(c1cc(F)c(F)c(F)c1)N1CCN=C(O)C1,13.039694250835842,27
N=Nc1ccncn1,13.182937979885331,12
Cc1nnc(C(C)C(F)(F)F)n1-c1ccccc1,13.085739309184747,30
CC(=O)Oc1ccc2c(OC(C)=O)c(C)c(=O)oc2c1,13.101461908746565,32
N#Cc1ccc(Cn2nc(-c3ccoc3)oc2=O)cc1,13.035565478224267,29
COC(=O)CCC(=O)c1cc(C(F)(F)F)ccc1OC,13.18889620493751,33
CC(=O)c1cnn(-c2cc(C(F)(F)F)cc(C)n2)c1C,12.976113361194754,32
CCOC(=O)c1c(C(F)(F)F)nc2ccccn2c1=O,13.460250858877707,29
OC(CN=C(O)c1cccc(F)c1)=NCC(F)(F)F,13.052264227930408,29
CC(C)C(N=C(O)c1ccccc1F)C(O)=NCC(F)(F)F,12.25251662785278,38
O=c1cncc[nH]1,13.49177485558036,11
CCOC(O)=Nc1cc(F)cc(C(F)(F)F)c1F,13.433057122360959,26
C[C@H]1CC[C@@H](C#N)O1,13.88741546982517,17
C=CC(C=C)C=C,13.219288338912376,17
Cn1cnnc1C(O)=Nc1ccc(C(F)(F)F)cc1,12.811306990458347,28
COC(=O)c1cnn2c(C(F)(F)F)cc(-c3ccccc3)nc12,13.146568251758573,33
O=c1cc(Cl)cco1,14.372099802138267,11
CC1=C(O)C(=O)C=CC1=O,13.69332826129675,16
CCOC(=O)CN=c1nc(O)cc(C(F)(F)F)[nH]1,12.697823583963311,28
CCCCCn1c(=O)oc(=O)c2cc(C(C)=O)ccc21,13.268378383395135,37
CCC(CC)c1c(C#N)nnn1-c1ccc(F)cc1,13.350635617332287,34
N#C[C@@H]1CC1(F)F,15.421054223705962,10
OCCCCC(O)=Nc1cccc(C(F)(F)F)c1,12.711999001100578,32
O=C(Oc1ccc(F)cc1)c1ccc(C(F)(F)F)nc1,13.488048019040896,27
Cn1nc(C(F)(F)F)cc1C(O)=NCC(C)(C)C,13.122781303177362,34
CCOC(=O)C(F)(F)C(F)(F)F,15.21111539086684,17
C[C@H]1N=C(O)O[C@@H]1C,13.590960281130961,17
CCc1cc(C(=O)Nc2ccccc2C(F)(F)F)no1,13.259097579885553,31
CC(=O)c1cc(C(O)=NC2CC2)c(F)c(F)c1F,12.994120886108758,28
OC(=Nc1c(F)cccc1F)c1cc(F)cc(F)c1,12.981188733460915,26
CN=C(O)CN=C(O)Cn1cc(C(F)(F)F)ccc1=O,12.674240201716716,32
N#Cc1cccc(C(O)=Nc2cc(F)ccc2F)c1,12.973135802155387,27
CCOC(=O)c1cc2nc(C3CC3)cc(C(F)(F)F)n2n1,13.281681228372248,33
CCOC(=O)CN=C(O)c1ccc(C(F)(F)F)nc1,13.121003215452959,30
OC(=NCC(F)(F)F)c1cnc(O)c2ccccc12,12.711177828494261,28
CC(C)CC(C#N)CC(O)=Nc1cccc(C#N)c1,12.651060290949474,36
O=C1CC2=C(CCCC2)CC(O)=N1,12.985758992258678,26
COC(=O)Cn1c(CC(F)(F)F)nc2ccc(F)cc21,13.327319564398781,30
CCn1ncc(C(=O)N(C)Cc2ccc(F)c(F)c2)c1C(F)(F)F,12.794054225938334,38
CCOC(=O)c1cnn(C(C)(C)C)c1C(F)(F)F,13.627702567111022,33
